id,soldDate,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_42902727,5/31/2023,26.265188,-80.18205,1140,2,2,https://www.zillow.com/homedetails/3050-NW-42nd-Ave-APT-C508-Coconut-Creek-FL-33066/42902727_zpid/,3050 NW 42nd Ave APT C508,Coconut Creek,FL,33066,265000
zpid_42903657,5/17/2023,26.266186,-80.17582,1300,2,2,https://www.zillow.com/homedetails/2768-Carambola-Cir-S-APT-503-Coconut-Creek-FL-33066/42903657_zpid/,2768 Carambola Cir S APT 503,Coconut Creek,FL,33066,290000
zpid_42903897,6/8/2023,26.267342,-80.179276,1120,3,3,https://www.zillow.com/homedetails/2972-Carambola-Cir-S-2047-Coconut-Creek-FL-33066/42903897_zpid/,2972 Carambola Cir S #2047,Coconut Creek,FL,33066,300000
zpid_42904196,5/30/2023,26.273552,-80.142426,1150,2,2,https://www.zillow.com/homedetails/3400-Blue-Lake-Dr-APT-201-Pompano-Beach-FL-33064/42904196_zpid/,3400 Blue Lake Dr APT 201,Pompano Beach,FL,33064,158000
zpid_42906107,6/1/2023,26.261793,-80.12989,600,1,1,https://www.zillow.com/homedetails/2525-W-Golf-Blvd-APT-218-Pompano-Beach-FL-33064/42906107_zpid/,2525 W Golf Blvd APT 218,Pompano Beach,FL,33064,80000
zpid_42907812,6/8/2023,26.2612,-80.10837,1207,3,3,https://www.zillow.com/homedetails/2400-NE-10th-Ter-Pompano-Beach-FL-33064/42907812_zpid/,2400 NE 10th Ter,Pompano Beach,FL,33064,425000
zpid_42907908,5/25/2023,26.259531,-80.109665,963,2,2,https://www.zillow.com/homedetails/950-NE-23rd-Ct-Pompano-Beach-FL-33064/42907908_zpid/,950 NE 23rd Ct,Pompano Beach,FL,33064,267500
zpid_42908022,5/23/2023,26.269903,-80.10104,1261,3,3,https://www.zillow.com/homedetails/1611-NE-31st-Ct-Pompano-Beach-FL-33064/42908022_zpid/,1611 NE 31st Ct,Pompano Beach,FL,33064,287600
zpid_42908920,5/31/2023,26.275026,-80.10773,640,1,1,https://www.zillow.com/homedetails/1150-E-Sample-Rd-APT-205-Pompano-Beach-FL-33064/42908920_zpid/,1150 E Sample Rd APT 205,Pompano Beach,FL,33064,125000
zpid_42908961,5/31/2023,26.275051,-80.10663,640,1,1,https://www.zillow.com/homedetails/1250-E-Sample-Rd-APT-210-Pompano-Beach-FL-33064/42908961_zpid/,1250 E Sample Rd APT 210,Pompano Beach,FL,33064,125000
zpid_42909033,6/1/2023,26.275093,-80.1046,640,1,1,https://www.zillow.com/homedetails/1450-E-Sample-Rd-APT-209-Pompano-Beach-FL-33064/42909033_zpid/,1450 E Sample Rd APT 209,Pompano Beach,FL,33064,125000
zpid_42909327,5/25/2023,26.246387,-80.12906,640,2,2,https://www.zillow.com/homedetails/370-NW-15th-Ct-Pompano-Beach-FL-33060/42909327_zpid/,370 NW 15th Ct,Pompano Beach,FL,33060,12800
zpid_42911999,5/30/2023,26.24985,-80.16862,1225,2,2,https://www.zillow.com/homedetails/1605-Abaco-Dr-APT-C4-Pompano-Beach-FL-33066/42911999_zpid/,1605 Abaco Dr APT C4,Pompano Beach,FL,33066,212500
zpid_42912842,5/31/2023,26.246202,-80.17327,662,1,1,https://www.zillow.com/homedetails/1205-Bahama-Bnd-APT-C2-Pompano-Beach-FL-33066/42912842_zpid/,1205 Bahama Bnd APT C2,Pompano Beach,FL,33066,133000
zpid_42913227,5/23/2023,26.245586,-80.17864,778,1,1,https://www.zillow.com/homedetails/2706-Nassau-Bnd-APT-D2-Coconut-Creek-FL-33066/42913227_zpid/,2706 Nassau Bnd APT D2,Coconut Creek,FL,33066,100000
zpid_42913578,5/25/2023,26.249344,-80.16955,1162,2,2,https://www.zillow.com/homedetails/4301-Martinique-Cir-APT-E4-Pompano-Beach-FL-33066/42913578_zpid/,4301 Martinique Cir APT E4,Pompano Beach,FL,33066,165000
zpid_42914755,5/30/2023,26.25414,-80.1793,1156,2,2,https://www.zillow.com/homedetails/2102-Lucaya-Bnd-APT-H4-Coconut-Creek-FL-33066/42914755_zpid/,2102 Lucaya Bnd APT H4,Coconut Creek,FL,33066,160000
zpid_42919175,5/23/2023,26.23327,-80.19615,738,1,1,https://www.zillow.com/homedetails/365-W-Laurel-Dr-APT-7N-Margate-FL-33063/42919175_zpid/,365 W Laurel Dr APT 7N,Margate,FL,33063,124999
zpid_42921507,5/23/2023,26.236387,-80.157265,1291,3,3,https://www.zillow.com/homedetails/2551-NW-5th-St-Pompano-Beach-FL-33069/42921507_zpid/,2551 NW 5th St,Pompano Beach,FL,33069,361000
zpid_42921841,5/19/2023,26.239925,-80.124374,848,2,2,https://www.zillow.com/homedetails/116-NW-9th-St-Pompano-Beach-FL-33060/42921841_zpid/,116 NW 9th St,Pompano Beach,FL,33060,200000
zpid_42923393,5/19/2023,26.307886,-80.086555,1378,3,3,https://www.zillow.com/homedetails/1246-SE-7th-Ct-Deerfield-Beach-FL-33441/42923393_zpid/,1246 SE 7th Ct,Deerfield Beach,FL,33441,835000
