id,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_43936824,25.88132,-80.33504,1682,3,2,https://www.zillow.com/homedetails/2555-W-65th-St-Hialeah-FL-33016/43936824_zpid/,2555 W 65th St,Hialeah,FL,33016,3200
zpid_43942035,25.88051,-80.29569,2152,3,2.5,https://www.zillow.com/homedetails/596-W-64th-Dr-Hialeah-FL-33012/43942035_zpid/,596 W 64th Dr,Hialeah,FL,33012,4700
zpid_43945350,25.873034,-80.27514,1968,3,3,https://www.zillow.com/homedetails/5550-E-4th-Ave-Hialeah-FL-33013/43945350_zpid/,5550 E 4th Ave,Hialeah,FL,33013,3000
zpid_43945582,25.881418,-80.2773,1200,2,2,https://www.zillow.com/homedetails/290-E-65th-St-Hialeah-FL-33013/43945582_zpid/,290 E 65th St,Hialeah,FL,33013,3000
zpid_43947817,25.870127,-80.274025,1575,3,3,https://www.zillow.com/homedetails/435-E-52nd-St-Hialeah-FL-33013/43947817_zpid/,435 E 52nd St,Hialeah,FL,33013,3500
zpid_43953463,25.854757,-80.30157,1176,3,3,https://www.zillow.com/homedetails/951-W-36th-St-Hialeah-FL-33012/43953463_zpid/,951 W 36th St,Hialeah,FL,33012,3000
zpid_43955600,25.861528,-80.26234,1295,3,3,https://www.zillow.com/homedetails/4276-E-10th-Ct-Hialeah-FL-33013/43955600_zpid/,4276 E 10th Ct,Hialeah,FL,33013,3700
zpid_43958953,,,1743,3,3,https://www.zillow.com/homedetails/Hialeah-FL-33012/43958953_zpid/,(undisclosed Address),Hialeah,FL,33012,4500
zpid_43960128,25.839476,-80.27563,1307,2,2,https://www.zillow.com/homedetails/309-E-19th-St-Hialeah-FL-33010/43960128_zpid/,309 E 19th St,Hialeah,FL,33010,3000
zpid_43965777,25.820015,-80.26374,1038,3,3,https://www.zillow.com/homedetails/870-SE-3rd-Pl-Hialeah-FL-33010/43965777_zpid/,870 SE 3rd Pl,Hialeah,FL,33010,3000
zpid_43970018,25.809319,-80.27382,1462,2,2,https://www.zillow.com/homedetails/633-Mokena-Dr-Miami-Springs-FL-33166/43970018_zpid/,633 Mokena Dr,Miami Springs,FL,33166,2950
zpid_43971082,25.889025,-80.20242,1216,3,3,https://www.zillow.com/homedetails/12425-NW-2nd-Ave-North-Miami-FL-33168/43971082_zpid/,12425 NW 2nd Ave,North Miami,FL,33168,3200
zpid_43975494,25.904562,-80.171684,1600,3,3,https://www.zillow.com/homedetails/1365-NE-140th-St-North-Miami-FL-33161/43975494_zpid/,1365 NE 140th St,North Miami,FL,33161,3000
zpid_43976944,25.89236,-80.16153,3304,5,5,https://www.zillow.com/homedetails/12600-Ixora-Rd-North-Miami-FL-33181/43976944_zpid/,12600 Ixora Rd,North Miami,FL,33181,6500
zpid_43978126,25.889496,-80.15473,1482,2,2,https://www.zillow.com/homedetails/2219-NE-123rd-St-North-Miami-FL-33181/43978126_zpid/,2219 NE 123rd St,North Miami,FL,33181,5000
zpid_43983786,,,1990,3,2,https://www.zillow.com/homedetails/North-Miami-Beach-FL-33179/43983786_zpid/,(undisclosed Address),North Miami Beach,FL,33179,4200
zpid_43985444,25.929428,-80.18024,960,1,1,https://www.zillow.com/homedetails/16750-NE-10th-Ave-APT-122-North-Miami-Beach-FL-33162/43985444_zpid/,16750 NE 10th Ave APT 122,North Miami Beach,FL,33162,1800
zpid_43986520,,,1184,3,3,https://www.zillow.com/homedetails/North-Miami-Beach-FL-33162/43986520_zpid/,(undisclosed Address),North Miami Beach,FL,33162,3800
zpid_43987693,25.936134,-80.156525,1250,2,2,https://www.zillow.com/homedetails/17390-NE-22nd-Ave-North-Miami-Beach-FL-33160/43987693_zpid/,17390 NE 22nd Ave,North Miami Beach,FL,33160,3550
zpid_43988160,25.941704,-80.159294,836,2,1,https://www.zillow.com/homedetails/2063-NE-180th-St-North-Miami-Beach-FL-33162/43988160_zpid/,2063 NE 180th St,North Miami Beach,FL,33162,2300
zpid_43993526,25.915665,-80.178444,1521,3,3,https://www.zillow.com/homedetails/1030-NE-152nd-Ter-North-Miami-Beach-FL-33162/43993526_zpid/,1030 NE 152nd Ter,North Miami Beach,FL,33162,2800
zpid_43994660,25.901552,-80.15444,500,1,1,https://www.zillow.com/homedetails/2315-NE-136th-St-North-Miami-Beach-FL-33181/43994660_zpid/,2315 NE 136th St,North Miami Beach,FL,33181,2100
zpid_43998669,25.718018,-80.30042,1299,3,3,https://www.zillow.com/homedetails/5633-SW-65th-Ave-South-Miami-FL-33143/43998669_zpid/,5633 SW 65th Ave,South Miami,FL,33143,4500
zpid_43999353,25.701836,-80.30331,4115,4,4,https://www.zillow.com/homedetails/6795-SW-74th-St-South-Miami-FL-33143/43999353_zpid/,6795 SW 74th St,South Miami,FL,33143,28000
zpid_44003658,25.465385,-80.439575,1541,3,3,https://www.zillow.com/homedetails/2600-SE-5th-Ct-Homestead-FL-33033/44003658_zpid/,2600 SE 5th Ct,Homestead,FL,33033,3100
zpid_44006406,25.878002,-80.20322,1559,3,3,https://www.zillow.com/homedetails/250-NW-112th-Ter-Miami-Shores-FL-33168/44006406_zpid/,250 NW 112th Ter,Miami Shores,FL,33168,4700
zpid_44007481,25.871248,-80.16996,2728,4,4,https://www.zillow.com/homedetails/1343-NE-104th-St-Miami-Shores-FL-33138/44007481_zpid/,1343 NE 104th St,Miami Shores,FL,33138,24000
zpid_44007499,25.871147,-80.166435,3097,4,3.5,https://www.zillow.com/homedetails/1625-NE-104th-St-Miami-Shores-FL-33138/44007499_zpid/,1625 NE 104th St,Miami Shores,FL,33138,10750
zpid_44007563,25.85909,-80.20035,1600,3,3,https://www.zillow.com/homedetails/160-NW-92nd-St-Miami-Shores-FL-33150/44007563_zpid/,160 NW 92nd St,Miami Shores,FL,33150,5500
zpid_44007781,25.867723,-80.2011,1756,3,3,https://www.zillow.com/homedetails/160-NW-101st-St-Miami-Shores-FL-33150/44007781_zpid/,160 NW 101st St,Miami Shores,FL,33150,3800
zpid_44008964,25.867937,-80.19302,2035,3,3,https://www.zillow.com/homedetails/229-NE-101st-St-Miami-Shores-FL-33138/44008964_zpid/,229 NE 101st St,Miami Shores,FL,33138,6550
zpid_44012247,25.88766,-80.1223,2250,2,2,https://www.zillow.com/homedetails/9601-Collins-Ave-APT-1508-Bal-Harbour-FL-33154/44012247_zpid/,9601 Collins Ave APT 1508,Bal Harbour,FL,33154,10900
zpid_44014517,25.876328,-80.12852,1789,3,3,https://www.zillow.com/homedetails/9025-Garland-Ave-Surfside-FL-33154/44014517_zpid/,9025 Garland Ave,Surfside,FL,33154,6100
zpid_44014697,25.875488,-80.1224,1917,3,3,https://www.zillow.com/homedetails/8950-Harding-Ave-Surfside-FL-33154/44014697_zpid/,8950 Harding Ave,Surfside,FL,33154,5750
zpid_44015340,25.88512,-80.12604,2064,3,3,https://www.zillow.com/homedetails/9500-Carlyle-Ave-Surfside-FL-33154/44015340_zpid/,9500 Carlyle Ave,Surfside,FL,33154,5950
zpid_44017518,,,1390,3,2,https://www.zillow.com/homedetails/West-Miami-FL-33144/44017518_zpid/,(undisclosed Address),West Miami,FL,33144,3800
zpid_44018096,25.761797,-80.302795,1100,3,3,https://www.zillow.com/homedetails/943-SW-66th-Ave-West-Miami-FL-33144/44018096_zpid/,943 SW 66th Ave,West Miami,FL,33144,3250
zpid_44020411,25.8838,-80.18369,1389,3,3,https://www.zillow.com/homedetails/710-NE-118th-St-Biscayne-Park-FL-33161/44020411_zpid/,710 NE 118th St,Biscayne Park,FL,33161,5900
zpid_44020784,25.883034,-80.17627,1582,3,3,https://www.zillow.com/homedetails/1016-NE-117th-St-Biscayne-Park-FL-33161/44020784_zpid/,1016 NE 117th St,Biscayne Park,FL,33161,5650
zpid_44020944,25.857655,-80.19538,2360,3,3,https://www.zillow.com/homedetails/92-NE-90th-St-El-Portal-FL-33138/44020944_zpid/,92 NE 90th St,El Portal,FL,33138,7600
zpid_44021098,25.854843,-80.1961,3058,4,4,https://www.zillow.com/homedetails/55-NE-87th-St-El-Portal-FL-33138/44021098_zpid/,55 NE 87th St,El Portal,FL,33138,14500
zpid_44021272,25.854277,-80.20597,2138,4,4,https://www.zillow.com/homedetails/530-NW-87th-St-El-Portal-FL-33150/44021272_zpid/,530 NW 87th St,El Portal,FL,33150,6500
zpid_44022981,25.68308,-80.3128,2360,3,3,https://www.zillow.com/homedetails/9400-SW-73rd-Ave-Pinecrest-FL-33156/44022981_zpid/,9400 SW 73rd Ave,Pinecrest,FL,33156,4900
zpid_44023170,25.67887,-80.30714,3141,4,3,https://www.zillow.com/homedetails/9840-SW-69th-Ave-Pinecrest-FL-33156/44023170_zpid/,9840 SW 69th Ave,Pinecrest,FL,33156,12000
zpid_44024358,25.662964,-80.31387,3843,5,5,https://www.zillow.com/homedetails/7380-SW-116th-St-Pinecrest-FL-33156/44024358_zpid/,7380 SW 116th St,Pinecrest,FL,33156,25000
zpid_44025655,25.651594,-80.28516,6450,4,4,https://www.zillow.com/homedetails/12859-Old-Cutler-Rd-Pinecrest-FL-33156/44025655_zpid/,12859 Old Cutler Rd,Pinecrest,FL,33156,14900
zpid_44026412,25.646515,-80.31675,2080,4,4,https://www.zillow.com/homedetails/7575-SW-134th-St-Pinecrest-FL-33156/44026412_zpid/,7575 SW 134th St,Pinecrest,FL,33156,6500
zpid_44026417,25.646576,-80.314865,1818,4,4,https://www.zillow.com/homedetails/7455-SW-134th-St-Pinecrest-FL-33156/44026417_zpid/,7455 SW 134th St,Pinecrest,FL,33156,8700
zpid_44027372,25.64967,-80.32613,2067,3,3,https://www.zillow.com/homedetails/8200-SW-130th-St-Pinecrest-FL-33156/44027372_zpid/,8200 SW 130th St,Pinecrest,FL,33156,9300
zpid_44027498,25.647514,-80.328995,1870,3,3,https://www.zillow.com/homedetails/13220-SW-83rd-Ct-Pinecrest-FL-33156/44027498_zpid/,13220 SW 83rd Ct,Pinecrest,FL,33156,5900
zpid_44028029,25.845844,-80.15809,2745,4,4,https://www.zillow.com/homedetails/7601-Coquina-Dr-North-Bay-Village-FL-33141/44028029_zpid/,7601 Coquina Dr,North Bay Village,FL,33141,12500
zpid_44029448,25.691662,-80.167206,4600,5,5,https://www.zillow.com/homedetails/525-Ridgewood-Rd-Key-Biscayne-FL-33149/44029448_zpid/,525 Ridgewood Rd,Key Biscayne,FL,33149,19500
zpid_44029455,25.69306,-80.166695,2596,4,4,https://www.zillow.com/homedetails/435-Ridgewood-Rd-Key-Biscayne-FL-33149/44029455_zpid/,435 Ridgewood Rd,Key Biscayne,FL,33149,15500
zpid_44029659,25.697397,-80.165085,1782,4,4,https://www.zillow.com/homedetails/125-Woodcrest-Ln-Key-Biscayne-FL-33149/44029659_zpid/,125 Woodcrest Ln,Key Biscayne,FL,33149,13000
zpid_44029718,25.69497,-80.16614,2394,5,5,https://www.zillow.com/homedetails/340-Woodcrest-Rd-Key-Biscayne-FL-33149/44029718_zpid/,340 Woodcrest Rd,Key Biscayne,FL,33149,22900
zpid_44030480,25.699982,-80.15878,895,1,1,https://www.zillow.com/homedetails/155-Ocean-Lane-Dr-APT-1006-Key-Biscayne-FL-33149/44030480_zpid/,155 Ocean Lane Dr APT 1006,Key Biscayne,FL,33149,4200
zpid_44033451,25.688738,-80.16578,3646,6,6,https://www.zillow.com/homedetails/689-Glenridge-Rd-Key-Biscayne-FL-33149/44033451_zpid/,689 Glenridge Rd,Key Biscayne,FL,33149,22000
zpid_44033472,25.68998,-80.16776,3646,5,5,https://www.zillow.com/homedetails/610-Ridgewood-Rd-Key-Biscayne-FL-33149/44033472_zpid/,610 Ridgewood Rd,Key Biscayne,FL,33149,24000
zpid_44033608,25.686722,-80.1688,1639,4,4,https://www.zillow.com/homedetails/275-W-Mashta-Dr-Key-Biscayne-FL-33149/44033608_zpid/,275 W Mashta Dr,Key Biscayne,FL,33149,12000
zpid_44033794,25.691021,-80.16851,4162,5,5,https://www.zillow.com/homedetails/570-Hampton-Ln-Key-Biscayne-FL-33149/44033794_zpid/,570 Hampton Ln,Key Biscayne,FL,33149,21500
zpid_44033892,25.683277,-80.172714,3085,4,4,https://www.zillow.com/homedetails/520-S-Mashta-Dr-Key-Biscayne-FL-33149/44033892_zpid/,520 S Mashta Dr,Key Biscayne,FL,33149,38000
zpid_44033960,25.684996,-80.16925,3405,5,5,https://www.zillow.com/homedetails/861-Harbor-Dr-Key-Biscayne-FL-33149/44033960_zpid/,861 Harbor Dr,Key Biscayne,FL,33149,40000
zpid_44034061,25.682001,-80.17118,8202,5,5,https://www.zillow.com/homedetails/440-S-Mashta-Dr-Key-Biscayne-FL-33149/44034061_zpid/,440 S Mashta Dr,Key Biscayne,FL,33149,300000
zpid_44034079,25.690332,-80.16211,848,1,1,https://www.zillow.com/homedetails/195-Sunrise-Dr-APT-3-Key-Biscayne-FL-33149/44034079_zpid/,195 Sunrise Dr APT 3,Key Biscayne,FL,33149,3200
zpid_44037346,25.76705,-80.37546,1091,2,2,https://www.zillow.com/homedetails/100-SW-110th-Ave-1264-Sweetwater-FL-33174/44037346_zpid/,100 SW 110th Ave #1264,Sweetwater,FL,33174,2750
zpid_44040176,,,1646,3,3,https://www.zillow.com/homedetails/Hialeah-Gardens-FL-33018/44040176_zpid/,(undisclosed Address),Hialeah Gardens,FL,33018,3300
zpid_44040464,25.873796,-80.34215,2200,3,3,https://www.zillow.com/homedetails/8824-NW-110th-Ln-Hialeah-Gardens-FL-33018/44040464_zpid/,8824 NW 110th Ln,Hialeah Gardens,FL,33018,3745
zpid_44040692,25.875177,-80.34507,1666,2,2,https://www.zillow.com/homedetails/8974-NW-112th-St-Hialeah-Gardens-FL-33018/44040692_zpid/,8974 NW 112th St,Hialeah Gardens,FL,33018,2900
zpid_44062602,25.963194,-80.25248,1196,4,4,https://www.zillow.com/homedetails/20560-NW-30th-Ave-Miami-Gardens-FL-33056/44062602_zpid/,20560 NW 30th Ave,Miami Gardens,FL,33056,4700
zpid_44065700,25.963537,-80.19838,1696,3,3,https://www.zillow.com/homedetails/20492-NE-2nd-Ave-Miami-Gardens-FL-33179/44065700_zpid/,20492 NE 2nd Ave,Miami Gardens,FL,33179,3800
zpid_44071040,25.96898,-80.181946,1469,3,3,https://www.zillow.com/homedetails/1041-NE-210th-Ter-Miami-FL-33179/44071040_zpid/,1041 NE 210th Ter,Miami,FL,33179,2700
zpid_44071248,25.969044,-80.1501,1959,4,4,https://www.zillow.com/homedetails/2570-NE-209th-Ter-Miami-FL-33180/44071248_zpid/,2570 NE 209th Ter,Miami,FL,33180,7000
zpid_44071267,25.969646,-80.15045,1650,4,4,https://www.zillow.com/homedetails/20941-NE-25th-Ct-Miami-FL-33180/44071267_zpid/,20941 NE 25th Ct,Miami,FL,33180,4790
zpid_44071654,25.966673,-80.16395,2350,4,4,https://www.zillow.com/homedetails/1901-NE-206th-Ter-Miami-FL-33179/44071654_zpid/,1901 NE 206th Ter,Miami,FL,33179,5250
zpid_44072730,25.971579,-80.14849,892,3,3,https://www.zillow.com/homedetails/2685-NE-211th-Ter-Miami-FL-33180/44072730_zpid/,2685 NE 211th Ter,Miami,FL,33180,2300
zpid_44074176,25.944975,-80.30647,1606,3,2.5,https://www.zillow.com/homedetails/6536-NW-188th-Ln-Miami-FL-33015/44074176_zpid/,6536 NW 188th Ln,Miami,FL,33015,3375
zpid_44076292,25.943384,-80.3341,1986,3,3,https://www.zillow.com/homedetails/8146-NW-187th-Ter-Hialeah-FL-33015/44076292_zpid/,8146 NW 187th Ter,Hialeah,FL,33015,3465
zpid_44082236,25.931639,-80.30881,2000,3,2.5,https://www.zillow.com/homedetails/17351-NW-66th-Pl-Hialeah-FL-33015/44082236_zpid/,17351 NW 66th Pl,Hialeah,FL,33015,3900
zpid_44085581,25.926344,-80.32439,1373,3,3,https://www.zillow.com/homedetails/7602-NW-168th-Ter-Hialeah-FL-33015/44085581_zpid/,7602 NW 168th Ter,Hialeah,FL,33015,3600
zpid_44086029,25.617075,-80.33151,4000,5,4,https://www.zillow.com/homedetails/16451-SW-84th-Ct-Palmetto-Bay-FL-33157/44086029_zpid/,16451 SW 84th Ct,Palmetto Bay,FL,33157,9800
zpid_44092860,25.943974,-80.215675,1516,3,1.5,https://www.zillow.com/homedetails/781-NW-183rd-Dr-Miami-Gardens-FL-33169/44092860_zpid/,781 NW 183rd Dr,Miami Gardens,FL,33169,3045
zpid_44099095,25.948763,-80.27812,1560,4,4,https://www.zillow.com/homedetails/19250-NW-47th-Ave-Opa-Locka-FL-33055/44099095_zpid/,19250 NW 47th Ave,Opa Locka,FL,33055,3600
zpid_44106218,25.928516,-80.25299,1454,3,3,https://www.zillow.com/homedetails/3201-NW-169th-Ter-Miami-Gardens-FL-33056/44106218_zpid/,3201 NW 169th Ter,Miami Gardens,FL,33056,2800
zpid_44107320,25.938002,-80.23936,1133,3,3,https://www.zillow.com/homedetails/2300-NW-179th-Ter-Miami-Gardens-FL-33056/44107320_zpid/,2300 NW 179th Ter,Miami Gardens,FL,33056,3335
zpid_44112262,25.91231,-80.235275,1403,3,2,https://www.zillow.com/homedetails/2111-NW-151st-St-Miami-Gardens-FL-33054/44112262_zpid/,2111 NW 151st St,Miami Gardens,FL,33054,3140
zpid_44112636,25.914537,-80.23963,1000,3,2,https://www.zillow.com/homedetails/2370-NW-154th-St-Miami-Gardens-FL-33054/44112636_zpid/,2370 NW 154th St,Miami Gardens,FL,33054,2945
zpid_44115307,25.911772,-80.220924,1000,2,2,https://www.zillow.com/homedetails/15041-S-River-Dr-Miami-FL-33167/44115307_zpid/,15041 S River Dr,Miami,FL,33167,2200
zpid_44116301,25.901468,-80.197815,1383,3,3,https://www.zillow.com/homedetails/13751-NE-Miami-Ct-Miami-FL-33161/44116301_zpid/,13751 NE Miami Ct,Miami,FL,33161,6500
zpid_44118366,25.893196,-80.234604,1474,3,3,https://www.zillow.com/homedetails/2155-NW-130th-St-Miami-FL-33167/44118366_zpid/,2155 NW 130th St,Miami,FL,33167,3800
zpid_44120207,25.873394,-80.21196,1437,2,2,https://www.zillow.com/homedetails/798-NW-108th-St-Miami-FL-33168/44120207_zpid/,798 NW 108th St,Miami,FL,33168,2300
zpid_44123056,25.947084,-80.15775,1970,3,3,https://www.zillow.com/homedetails/2155-NE-Miami-Gardens-Dr-Miami-FL-33179/44123056_zpid/,2155 NE Miami Gardens Dr,Miami,FL,33179,3395
zpid_44123137,25.953356,-80.16298,2194,4,4,https://www.zillow.com/homedetails/1915-NE-193rd-St-Miami-FL-33179/44123137_zpid/,1915 NE 193rd St,Miami,FL,33179,4500
zpid_44123164,25.954744,-80.163795,2200,4,2,https://www.zillow.com/homedetails/19410-NE-19th-Ave-Miami-FL-33179/44123164_zpid/,19410 NE 19th Ave,Miami,FL,33179,5500
zpid_44132717,25.916637,-80.19804,2188,3,2,https://www.zillow.com/homedetails/87-NE-154th-St-Miami-FL-33162/44132717_zpid/,87 NE 154th St,Miami,FL,33162,4775
zpid_44132827,25.920437,-80.19205,1384,3,3,https://www.zillow.com/homedetails/389-NE-158th-St-Miami-FL-33162/44132827_zpid/,389 NE 158th St,Miami,FL,33162,3450
zpid_44135023,25.912994,-80.17012,1308,4,4,https://www.zillow.com/homedetails/1465-NE-149th-St-Miami-FL-33161/44135023_zpid/,1465 NE 149th St,Miami,FL,33161,3200
zpid_44136038,25.87702,-80.19187,1100,2,2,https://www.zillow.com/homedetails/291-NE-110th-Ter-Miami-FL-33161/44136038_zpid/,291 NE 110th Ter,Miami,FL,33161,2950
zpid_44136812,25.877504,-80.165115,1297,3,3,https://www.zillow.com/homedetails/1642-NE-110th-Ter-Miami-FL-33161/44136812_zpid/,1642 NE 110th Ter,Miami,FL,33161,8000
zpid_44139699,25.83664,-80.37964,2289,4,4,https://www.zillow.com/homedetails/11231-NW-71st-St-Doral-FL-33178/44139699_zpid/,11231 NW 71st St,Doral,FL,33178,5750
zpid_44140721,25.81466,-80.37668,2498,4,4,https://www.zillow.com/homedetails/11119-NW-44th-Ter-Doral-FL-33178/44140721_zpid/,11119 NW 44th Ter,Doral,FL,33178,6000
zpid_44141238,25.816444,-80.35868,1632,3,3,https://www.zillow.com/homedetails/9941-NW-47th-Ter-Doral-FL-33178/44141238_zpid/,9941 NW 47th Ter,Doral,FL,33178,4500
zpid_44143304,25.79791,-80.35636,3312,4,4,https://www.zillow.com/homedetails/9861-NW-26th-St-Doral-FL-33172/44143304_zpid/,9861 NW 26th St,Doral,FL,33172,7000
zpid_44144400,25.80195,-80.357765,1934,3,3,https://www.zillow.com/homedetails/9933-NW-29th-Ter-Doral-FL-33172/44144400_zpid/,9933 NW 29th Ter,Doral,FL,33172,3950
zpid_44144406,25.801758,-80.35709,1648,3,3,https://www.zillow.com/homedetails/9928-NW-29th-Ter-Doral-FL-33172/44144406_zpid/,9928 NW 29th Ter,Doral,FL,33172,3625
zpid_44146761,25.778913,-80.36683,1634,4,4,https://www.zillow.com/homedetails/922-NW-106-Avenue-Cir-Miami-FL-33172/44146761_zpid/,922 NW 106 Avenue Cir,Miami,FL,33172,4250
zpid_44147245,25.776604,-80.36062,1005,2,2,https://www.zillow.com/homedetails/10040-NW-9th-Street-Cir-APT-202-Miami-FL-33172/44147245_zpid/,10040 NW 9th Street Cir APT 202,Miami,FL,33172,2800
zpid_44148889,25.860771,-80.206055,800,2,2,https://www.zillow.com/homedetails/518-NW-94th-St-Miami-FL-33150/44148889_zpid/,518 NW 94th St,Miami,FL,33150,2650
zpid_44150427,,,1050,3,3,https://www.zillow.com/homedetails/Miami-FL-33150/44150427_zpid/,(undisclosed Address),Miami,FL,33150,2700
zpid_44151233,25.857237,-80.22935,806,2,2,https://www.zillow.com/homedetails/1876-NW-91st-St-Miami-FL-33147/44151233_zpid/,1876 NW 91st St,Miami,FL,33147,2800
zpid_44155821,25.841082,-80.228424,800,2,2,https://www.zillow.com/homedetails/1860-NW-73rd-St-Miami-FL-33147/44155821_zpid/,1860 NW 73rd St,Miami,FL,33147,2250
zpid_44156200,,,1730,4,2,https://www.zillow.com/homedetails/Miami-FL-33147/44156200_zpid/,(undisclosed Address),Miami,FL,33147,3800
zpid_44157453,25.842726,-80.22054,1078,3,3,https://www.zillow.com/homedetails/1392-NW-75th-St-Miami-FL-33147/44157453_zpid/,1392 NW 75th St,Miami,FL,33147,3500
zpid_44159056,25.834047,-80.233955,1600,3,3,https://www.zillow.com/homedetails/2245-NW-65th-St-Miami-FL-33147/44159056_zpid/,2245 NW 65th St,Miami,FL,33147,2999
zpid_44162410,25.813416,-80.23601,1200,3,3,https://www.zillow.com/homedetails/4105-NW-24th-Ave-Miami-FL-33142/44162410_zpid/,4105 NW 24th Ave,Miami,FL,33142,2750
zpid_44163290,25.856886,-80.17415,2178,3,3,https://www.zillow.com/homedetails/1124-NE-89th-St-Miami-FL-33138/44163290_zpid/,1124 NE 89th St,Miami,FL,33138,11000
zpid_44163498,25.855576,-80.18101,2197,5,3,https://www.zillow.com/homedetails/791-NE-87th-St-Miami-FL-33138/44163498_zpid/,791 NE 87th St,Miami,FL,33138,5200
zpid_44163598,25.856335,-80.17927,1677,1,1,https://www.zillow.com/homedetails/881-NE-88th-St-Miami-FL-33138/44163598_zpid/,881 NE 88th St,Miami,FL,33138,1775
zpid_44164113,25.775347,-80.39303,2341,4,3,https://www.zillow.com/homedetails/12200-NW-7th-Trl-Miami-FL-33182/44164113_zpid/,12200 NW 7th Trl,Miami,FL,33182,3850
zpid_44168183,25.76421,-80.33243,4552,5,5,https://www.zillow.com/homedetails/8400-SW-5th-St-Miami-FL-33144/44168183_zpid/,8400 SW 5th St,Miami,FL,33144,11500
zpid_44168281,25.770077,-80.33355,1187,2,2,https://www.zillow.com/homedetails/8426-NW-1st-Ter-Miami-FL-33126/44168281_zpid/,8426 NW 1st Ter,Miami,FL,33126,3000
zpid_44174992,,,1959,4,4,https://www.zillow.com/homedetails/Miami-FL-33174/44174992_zpid/,(undisclosed Address),Miami,FL,33174,4800
zpid_44176306,25.76718,-80.35747,1330,3,3,https://www.zillow.com/homedetails/9918-SW-2nd-St-Miami-FL-33174/44176306_zpid/,9918 SW 2nd St,Miami,FL,33174,4000
zpid_44178188,25.752012,-80.35357,2256,5,5,https://www.zillow.com/homedetails/1820-SW-97th-Pl-Miami-FL-33165/44178188_zpid/,1820 SW 97th Pl,Miami,FL,33165,8500
zpid_44183167,25.755798,-80.32482,1794,3,3,https://www.zillow.com/homedetails/7940-SW-15th-St-Miami-FL-33144/44183167_zpid/,7940 SW 15th St,Miami,FL,33144,4200
zpid_44184594,25.760374,-80.31519,895,2,1,https://www.zillow.com/homedetails/1030-SW-73rd-Pl-Miami-FL-33144/44184594_zpid/,1030 SW 73rd Pl,Miami,FL,33144,3400
zpid_44186430,25.748817,-80.300255,947,3,3,https://www.zillow.com/homedetails/6434-SW-23rd-St-Miami-FL-33155/44186430_zpid/,6434 SW 23rd St,Miami,FL,33155,3600
zpid_44186431,25.748821,-80.30011,1129,3,3,https://www.zillow.com/homedetails/6428-SW-23rd-St-Miami-FL-33155/44186431_zpid/,6428 SW 23rd St,Miami,FL,33155,6900
zpid_44187837,25.737986,-80.29871,1205,2,1,https://www.zillow.com/homedetails/3427-SW-64th-Ave-Miami-FL-33155/44187837_zpid/,3427 SW 64th Ave,Miami,FL,33155,3500
zpid_44188866,25.73541,-80.290405,910,2,2,https://www.zillow.com/homedetails/3835-SW-59th-Ave-Miami-FL-33155/44188866_zpid/,3835 SW 59th Ave,Miami,FL,33155,4100
zpid_44189001,25.736126,-80.29668,1500,3,3,https://www.zillow.com/homedetails/6295-SW-38th-St-Miami-FL-33155/44189001_zpid/,6295 SW 38th St,Miami,FL,33155,4000
zpid_44191348,,,2701,3,3,https://www.zillow.com/homedetails/Miami-FL-33155/44191348_zpid/,(undisclosed Address),Miami,FL,33155,20000
zpid_44191932,25.737785,-80.333755,1309,3,3,https://www.zillow.com/homedetails/8481-SW-35th-Ter-Miami-FL-33155/44191932_zpid/,8481 SW 35th Ter,Miami,FL,33155,3500
zpid_44195317,25.744892,-80.36555,1859,4,4,https://www.zillow.com/homedetails/10495-SW-26th-Ter-Miami-FL-33165/44195317_zpid/,10495 SW 26th Ter,Miami,FL,33165,5300
zpid_44196511,25.741943,-80.35619,3314,5,5,https://www.zillow.com/homedetails/9951-SW-30th-St-Miami-FL-33165/44196511_zpid/,9951 SW 30th St,Miami,FL,33165,6500
zpid_44203577,25.731554,-80.34644,1232,3,3,https://www.zillow.com/homedetails/9325-SW-41st-St-Miami-FL-33165/44203577_zpid/,9325 SW 41st St,Miami,FL,33165,3200
zpid_44209830,25.703259,-80.32984,2109,4,4,https://www.zillow.com/homedetails/7105-SW-84th-Ave-Miami-FL-33143/44209830_zpid/,7105 SW 84th Ave,Miami,FL,33143,4450
zpid_44210592,,,2235,4,4,https://www.zillow.com/homedetails/Miami-FL-33173/44210592_zpid/,(undisclosed Address),Miami,FL,33173,15000
zpid_44216646,25.697392,-80.379715,1551,3,3,https://www.zillow.com/homedetails/11480-SW-75th-Ter-Miami-FL-33173/44216646_zpid/,11480 SW 75th Ter,Miami,FL,33173,3600
zpid_44217034,25.698078,-80.350266,1716,3,3,https://www.zillow.com/homedetails/7520-SW-97th-Ave-Miami-FL-33173/44217034_zpid/,7520 SW 97th Ave,Miami,FL,33173,4999
zpid_44224917,25.758394,-80.26156,3724,6,6,https://www.zillow.com/homedetails/327-Menores-Ave-Miami-FL-33134/44224917_zpid/,327 Menores Ave,Miami,FL,33134,10500
zpid_44224919,25.758375,-80.2622,2967,3,3,https://www.zillow.com/homedetails/343-Menores-Ave-Miami-FL-33134/44224919_zpid/,343 Menores Ave,Miami,FL,33134,9150
