id,soldDate,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_43864196,for sale,25.71549,-80.25557,4125,5,5,https://www.zillow.com/homedetails/3883-Wood-Ave-Miami-FL-33133/43864196_zpid/,3883 Wood Ave,Miami,FL,33133,4650000
zpid_43864295,for sale,25.713026,-80.25917,1644,3,2,https://www.zillow.com/homedetails/4095-Hardie-Ave-Miami-FL-33133/43864295_zpid/,4095 Hardie Ave,Miami,FL,33133,1975000
zpid_43864376,for sale,25.710665,-80.25999,4328,5,6,https://www.zillow.com/homedetails/4131-Woodridge-Rd-Miami-FL-33133/43864376_zpid/,4131 Woodridge Rd,Miami,FL,33133,4950000
zpid_43865458,for sale,25.754227,-80.21173,2127,5,3,https://www.zillow.com/homedetails/342-SW-29th-Rd-Miami-FL-33129/43865458_zpid/,342 SW 29th Rd,Miami,FL,33129,1240000
zpid_43865916,for sale,,,682,2,1,https://www.zillow.com/homedetails/Miami-FL-33130/43865916_zpid/,(undisclosed Address),Miami,FL,33130,240000
zpid_43866297,for sale,25.766426,-80.20886,667,2,2,https://www.zillow.com/homedetails/777-SW-9th-Ave-APT-516-Miami-FL-33130/43866297_zpid/,777 SW 9th Ave APT 516,Miami,FL,33130,325000
zpid_43866841,for sale,25.75707,-80.20999,1136,3,1,https://www.zillow.com/homedetails/436-SW-26th-Rd-Miami-FL-33129/43866841_zpid/,436 SW 26th Rd,Miami,FL,33129,875000
zpid_43867264,for sale,25.755892,-80.20814,640,1,1,https://www.zillow.com/homedetails/2530-SW-3rd-Ave-APT-103-Miami-FL-33129/43867264_zpid/,2530 SW 3rd Ave APT 103,Miami,FL,33129,325000
zpid_43868550,for sale,25.757608,-80.190994,1030,2,2,https://www.zillow.com/homedetails/1450-Brickell-Bay-Dr-APT-1711-Miami-FL-33131/43868550_zpid/,1450 Brickell Bay Dr APT 1711,Miami,FL,33131,599000
zpid_43868760,for sale,25.750542,-80.20112,1188,2,2,https://www.zillow.com/homedetails/2451-Brickell-Ave-APT-4E-Miami-FL-33129/43868760_zpid/,2451 Brickell Ave APT 4E,Miami,FL,33129,784900
zpid_43870982,for sale,25.759508,-80.19095,650,1,1,https://www.zillow.com/homedetails/185-SE-14th-Ter-APT-1402-Miami-FL-33131/43870982_zpid/,185 SE 14th Ter APT 1402,Miami,FL,33131,370000
zpid_43872327,for sale,25.767235,-80.18427,1229,2,2,https://www.zillow.com/homedetails/520-Brickell-Key-Dr-APT-A702-Miami-FL-33131/43872327_zpid/,520 Brickell Key Dr APT A702,Miami,FL,33131,660000
zpid_43872716,for sale,25.767958,-80.18388,1040,2,2,https://www.zillow.com/homedetails/540-Brickell-Key-Dr-APT-607-Miami-FL-33131/43872716_zpid/,540 Brickell Key Dr APT 607,Miami,FL,33131,549000
zpid_43873996,for sale,25.764765,-80.18901,2080,3,3,https://www.zillow.com/homedetails/905-Brickell-Bay-Dr-APT-1927-Miami-FL-33131/43873996_zpid/,905 Brickell Bay Dr APT 1927,Miami,FL,33131,750000
zpid_43875215,for sale,25.864574,-80.12447,609,1,2,https://www.zillow.com/homedetails/7925-Carlyle-Ave-APT-402-Miami-Beach-FL-33141/43875215_zpid/,7925 Carlyle Ave APT 402,Miami Beach,FL,33141,185000
zpid_43876888,for sale,25.864939,-80.13119,2011,4,4,https://www.zillow.com/homedetails/1323-Cleveland-Rd-Miami-Beach-FL-33141/43876888_zpid/,1323 Cleveland Rd,Miami Beach,FL,33141,975000
zpid_43877710,for sale,25.852028,-80.136856,1913,3,3,https://www.zillow.com/homedetails/1611-71st-St-Miami-Beach-FL-33141/43877710_zpid/,1611 71st St,Miami Beach,FL,33141,997000
zpid_43878150,for sale,25.85304,-80.134155,1883,3,3,https://www.zillow.com/homedetails/1410-71st-St-Miami-Beach-FL-33141/43878150_zpid/,1410 71st St,Miami Beach,FL,33141,1280000
zpid_43882947,for sale,25.844627,-80.119934,1340,2,2,https://www.zillow.com/homedetails/6301-Collins-Ave-APT-2307-Miami-Beach-FL-33141/43882947_zpid/,6301 Collins Ave APT 2307,Miami Beach,FL,33141,873600
zpid_43883858,for sale,,,1030,2,2,https://www.zillow.com/homedetails/Miami-Beach-FL-33140/43883858_zpid/,(undisclosed Address),Miami Beach,FL,33140,585000
zpid_43896074,for sale,25.789858,-80.14722,400,1,1,https://www.zillow.com/homedetails/16-Island-Ave-APT-1F-Miami-Beach-FL-33139/43896074_zpid/,16 Island Ave APT 1F,Miami Beach,FL,33139,595000
zpid_43897230,for sale,25.783712,-80.142975,662,1,1,https://www.zillow.com/homedetails/1250-West-Ave-APT-10N-Miami-Beach-FL-33139/43897230_zpid/,1250 West Ave APT 10N,Miami Beach,FL,33139,250000
zpid_43897473,for sale,25.79,-80.148735,1154,2,2,https://www.zillow.com/homedetails/9-Island-Ave-APT-1902-Miami-Beach-FL-33139/43897473_zpid/,9 Island Ave APT 1902,Miami Beach,FL,33139,1000000
zpid_43900446,for sale,25.784195,-80.141396,821,2,2,https://www.zillow.com/homedetails/1300-Alton-Rd-APT-6A-Miami-Beach-FL-33139/43900446_zpid/,1300 Alton Rd APT 6A,Miami Beach,FL,33139,449000
zpid_43903319,for sale,25.782576,-80.1355,700,1,1,https://www.zillow.com/homedetails/1150-Euclid-Ave-APT-208-Miami-Beach-FL-33139/43903319_zpid/,1150 Euclid Ave APT 208,Miami Beach,FL,33139,249000
zpid_43903817,for sale,25.781488,-80.14055,944,2,2,https://www.zillow.com/homedetails/1130-11th-St-APT-7A-Miami-Beach-FL-33139/43903817_zpid/,1130 11th St APT 7A,Miami Beach,FL,33139,400000
zpid_43910342,for sale,25.757223,-80.2714,1486,3,2,https://www.zillow.com/homedetails/809-Milan-Ave-Coral-Gables-FL-33134/43910342_zpid/,809 Milan Ave,Coral Gables,FL,33134,1280000
zpid_43911437,for sale,25.751451,-80.265144,1751,3,2,https://www.zillow.com/homedetails/504-Alhambra-Cir-Coral-Gables-FL-33134/43911437_zpid/,504 Alhambra Cir,Coral Gables,FL,33134,1650000
zpid_43911626,for sale,25.752361,-80.26763,1149,2,2,https://www.zillow.com/homedetails/633-Alcazar-Ave-Coral-Gables-FL-33134/43911626_zpid/,633 Alcazar Ave,Coral Gables,FL,33134,975000
zpid_43912312,for sale,,,650,2,1,https://www.zillow.com/homedetails/Coral-Gables-FL-33134/43912312_zpid/,(undisclosed Address),Coral Gables,FL,33134,299888
zpid_43912537,for sale,25.74109,-80.263016,2787,3,4,https://www.zillow.com/homedetails/415-Sarto-Ave-Coral-Gables-FL-33134/43912537_zpid/,415 Sarto Ave,Coral Gables,FL,33134,2495000
zpid_43913173,for sale,,,1659,3,2,https://www.zillow.com/homedetails/Coral-Gables-FL-33134/43913173_zpid/,(undisclosed Address),Coral Gables,FL,33134,1395000
zpid_43913338,for sale,25.736847,-80.259544,1421,3,2,https://www.zillow.com/homedetails/230-Fluvia-Ave-Coral-Gables-FL-33134/43913338_zpid/,230 Fluvia Ave,Coral Gables,FL,33134,1150000
zpid_43913438,for sale,25.746674,-80.2661,1662,3,2,https://www.zillow.com/homedetails/535-Almeria-Ave-Coral-Gables-FL-33134/43913438_zpid/,535 Almeria Ave,Coral Gables,FL,33134,1150000
zpid_43913484,for sale,25.746353,-80.26726,2032,3,3,https://www.zillow.com/homedetails/630-Almeria-Ave-Coral-Gables-FL-33134/43913484_zpid/,630 Almeria Ave,Coral Gables,FL,33134,2345000
zpid_43913634,for sale,25.74255,-80.26853,2114,3,2,https://www.zillow.com/homedetails/717-Santander-Ave-Coral-Gables-FL-33134/43913634_zpid/,717 Santander Ave,Coral Gables,FL,33134,2064000
zpid_43914253,for sale,25.748413,-80.26757,932,1,2,https://www.zillow.com/homedetails/625-Biltmore-Way-PENTHOUSE-B-Coral-Gables-FL-33134/43914253_zpid/,625 Biltmore Way PENTHOUSE B,Coral Gables,FL,33134,798000
zpid_43914261,for sale,25.749058,-80.26914,1736,2,2,https://www.zillow.com/homedetails/720-Coral-Way-APT-1F-Coral-Gables-FL-33134/43914261_zpid/,720 Coral Way APT 1F,Coral Gables,FL,33134,1149000
zpid_43914287,for sale,25.749058,-80.26914,2082,4,4,https://www.zillow.com/homedetails/720-Coral-Way-APT-12A-Coral-Gables-FL-33134/43914287_zpid/,720 Coral Way APT 12A,Coral Gables,FL,33134,1150000
zpid_43914746,for sale,25.74677,-80.27492,5044,6,7,https://www.zillow.com/homedetails/2616-Granada-Blvd-Coral-Gables-FL-33134/43914746_zpid/,2616 Granada Blvd,Coral Gables,FL,33134,6200000
zpid_43914809,for sale,25.748648,-80.2802,4525,5,6,https://www.zillow.com/homedetails/1232-Coral-Way-Coral-Gables-FL-33134/43914809_zpid/,1232 Coral Way,Coral Gables,FL,33134,4500000
zpid_43914955,for sale,25.745182,-80.28282,5005,6,7,https://www.zillow.com/homedetails/1321-Sevilla-Ave-Coral-Gables-FL-33134/43914955_zpid/,1321 Sevilla Ave,Coral Gables,FL,33134,6900000
zpid_43915116,for sale,25.74394,-80.2789,6330,7,8,https://www.zillow.com/homedetails/2925-Columbus-Blvd-Coral-Gables-FL-33134/43915116_zpid/,2925 Columbus Blvd,Coral Gables,FL,33134,5425000
zpid_43915384,for sale,25.737682,-80.271774,1971,4,3,https://www.zillow.com/homedetails/909-Roderigo-Ave-Coral-Gables-FL-33134/43915384_zpid/,909 Roderigo Ave,Coral Gables,FL,33134,1450000
zpid_43915763,for sale,25.73067,-80.284874,3360,5,5,https://www.zillow.com/homedetails/1510-Sarria-Ave-Coral-Gables-FL-33146/43915763_zpid/,1510 Sarria Ave,Coral Gables,FL,33146,3800000
zpid_43916041,for sale,25.726936,-80.27949,2666,3,3,https://www.zillow.com/homedetails/1337-Blue-Rd-Coral-Gables-FL-33146/43916041_zpid/,1337 Blue Rd,Coral Gables,FL,33146,1600000
zpid_43916357,for sale,25.723818,-80.26808,2438,4,3,https://www.zillow.com/homedetails/5120-Orduna-Dr-Coral-Gables-FL-33146/43916357_zpid/,5120 Orduna Dr,Coral Gables,FL,33146,2149000
zpid_43919106,for sale,25.706303,-80.25643,759,1,1,https://www.zillow.com/homedetails/100-Edgewater-Dr-APT-112-Coral-Gables-FL-33133/43919106_zpid/,100 Edgewater Dr APT 112,Coral Gables,FL,33133,399000
zpid_43919412,for sale,25.706278,-80.25536,1470,2,2,https://www.zillow.com/homedetails/90-Edgewater-Dr-APT-114-Coral-Gables-FL-33133/43919412_zpid/,90 Edgewater Dr APT 114,Coral Gables,FL,33133,840000
zpid_43919762,for sale,25.717539,-80.28394,1430,2,1,https://www.zillow.com/homedetails/1514-Consolata-Ave-Coral-Gables-FL-33146/43919762_zpid/,1514 Consolata Ave,Coral Gables,FL,33146,1570000
zpid_43928347,for sale,25.888124,-80.32977,1440,3,2,https://www.zillow.com/homedetails/7211-W-24th-Ave-APT-2208-Hialeah-FL-33016/43928347_zpid/,7211 W 24th Ave APT 2208,Hialeah,FL,33016,489000
zpid_43930643,for sale,25.890327,-80.349556,1605,3,2,https://www.zillow.com/homedetails/7466-W-32nd-Ln-Hialeah-FL-33018/43930643_zpid/,7466 W 32nd Ln,Hialeah,FL,33018,599999
zpid_43933846,for sale,25.881367,-80.33739,980,3,2,https://www.zillow.com/homedetails/6480-W-27th-Ct-APT-14-54-Hialeah-FL-33016/43933846_zpid/,6480 W 27th Ct APT 14-54,Hialeah,FL,33016,300000
zpid_43934020,for sale,25.87016,-80.32749,828,2,2,https://www.zillow.com/homedetails/2201-W-52nd-St-APT-102-Hialeah-FL-33016/43934020_zpid/,2201 W 52nd St APT 102,Hialeah,FL,33016,355000
zpid_43938345,for sale,25.87815,-80.31076,1764,4,2,https://www.zillow.com/homedetails/1364-W-60th-Ter-Hialeah-FL-33012/43938345_zpid/,1364 W 60th Ter,Hialeah,FL,33012,549000
zpid_43940651,for sale,25.870964,-80.320694,1006,2,2,https://www.zillow.com/homedetails/1900-W-54th-St-APT-403-Hialeah-FL-33012/43940651_zpid/,1900 W 54th St APT 403,Hialeah,FL,33012,264000
zpid_43942324,for sale,25.881853,-80.30468,1790,4,2,https://www.zillow.com/homedetails/1084-W-65th-St-Hialeah-FL-33012/43942324_zpid/,1084 W 65th St,Hialeah,FL,33012,699000
zpid_43944766,for sale,25.877373,-80.2843,1125,3,2,https://www.zillow.com/homedetails/45-W-60th-St-Hialeah-FL-33012/43944766_zpid/,45 W 60th St,Hialeah,FL,33012,534900
zpid_43946930,for sale,25.872936,-80.2745,2308,4,2,https://www.zillow.com/homedetails/5535-E-4th-Ave-Hialeah-FL-33013/43946930_zpid/,5535 E 4th Ave,Hialeah,FL,33013,650000
zpid_43947001,for sale,25.874254,-80.269554,1460,4,3,https://www.zillow.com/homedetails/670-E-57th-St-Hialeah-FL-33013/43947001_zpid/,670 E 57th St,Hialeah,FL,33013,499900
zpid_43947459,for sale,25.876547,-80.27156,960,3,2,https://www.zillow.com/homedetails/571-E-59th-St-Hialeah-FL-33013/43947459_zpid/,571 E 59th St,Hialeah,FL,33013,575000
zpid_43948719,for sale,25.864513,-80.300514,2751,3,2,https://www.zillow.com/homedetails/4660-W-8th-Pl-Hialeah-FL-33012/43948719_zpid/,4660 W 8th Pl,Hialeah,FL,33012,500000
zpid_43949320,for sale,25.8576,-80.30564,2010,3,3,https://www.zillow.com/homedetails/1099-W-40th-St-25-Hialeah-FL-33012/43949320_zpid/,1099 W 40th St #25,Hialeah,FL,33012,325250
zpid_43951058,for sale,25.862923,-80.31596,1144,2,2,https://www.zillow.com/homedetails/1635-W-44th-Pl-APT-214-Hialeah-FL-33012/43951058_zpid/,1635 W 44th Pl APT 214,Hialeah,FL,33012,269000
zpid_43953097,for sale,25.850983,-80.30995,1938,4,3,https://www.zillow.com/homedetails/1371-W-32nd-St-Hialeah-FL-33012/43953097_zpid/,1371 W 32nd St,Hialeah,FL,33012,630000
zpid_43953534,for sale,25.851925,-80.295425,2030,5,3,https://www.zillow.com/homedetails/649-W-33rd-St-Hialeah-FL-33012/43953534_zpid/,649 W 33rd St,Hialeah,FL,33012,800000
zpid_43955462,for sale,25.864697,-80.26646,1050,3,2,https://www.zillow.com/homedetails/4625-E-8th-Ave-Hialeah-FL-33013/43955462_zpid/,4625 E 8th Ave,Hialeah,FL,33013,424900
zpid_43956498,for sale,25.859114,-80.274155,1427,3,2,https://www.zillow.com/homedetails/415-E-40th-St-Hialeah-FL-33013/43956498_zpid/,415 E 40th St,Hialeah,FL,33013,499000
zpid_43956910,for sale,25.861998,-80.27002,1440,3,1,https://www.zillow.com/homedetails/631-E-43rd-St-Hialeah-FL-33013/43956910_zpid/,631 E 43rd St,Hialeah,FL,33013,399000
zpid_43957215,for sale,25.864174,-80.26314,1092,3,2,https://www.zillow.com/homedetails/4510-E-10th-Ave-1-Hialeah-FL-33013/43957215_zpid/,4510 E 10th Ave #1,Hialeah,FL,33013,428500
zpid_43960877,for sale,,,1226,3,2,https://www.zillow.com/homedetails/Hialeah-FL-33013/43960877_zpid/,(undisclosed Address),Hialeah,FL,33013,395000
zpid_43960987,for sale,25.849632,-80.26481,3558,6,3,https://www.zillow.com/homedetails/884-E-30th-St-Hialeah-FL-33013/43960987_zpid/,884 E 30th St,Hialeah,FL,33013,1200000
zpid_43963009,for sale,25.835443,-80.263504,1850,4,2,https://www.zillow.com/homedetails/902-E-14th-Pl-Hialeah-FL-33010/43963009_zpid/,902 E 14th Pl,Hialeah,FL,33010,689000
zpid_43964695,for sale,25.82589,-80.27404,837,2,1,https://www.zillow.com/homedetails/367-E-4th-St-Hialeah-FL-33010/43964695_zpid/,367 E 4th St,Hialeah,FL,33010,1000000
zpid_43966548,for sale,25.835884,-80.29921,2656,4,3,https://www.zillow.com/homedetails/1230-N-Royal-Poinciana-Blvd-Miami-Springs-FL-33166/43966548_zpid/,1230 N Royal Poinciana Blvd,Miami Springs,FL,33166,1400000
zpid_43967204,for sale,25.83256,-80.303535,2027,3,2,https://www.zillow.com/homedetails/1182-Partridge-Ave-Miami-Springs-FL-33166/43967204_zpid/,1182 Partridge Ave,Miami Springs,FL,33166,590000
zpid_43967285,for sale,25.830744,-80.30123,2008,3,3,https://www.zillow.com/homedetails/1070-Ibis-Ave-Miami-Springs-FL-33166/43967285_zpid/,1070 Ibis Ave,Miami Springs,FL,33166,799900
zpid_43972490,for sale,25.89391,-80.222626,1228,3,3,https://www.zillow.com/homedetails/1370-NW-131st-St-North-Miami-FL-33167/43972490_zpid/,1370 NW 131st St,North Miami,FL,33167,431000
zpid_43979024,for sale,25.887796,-80.15983,1146,2,2,https://www.zillow.com/homedetails/11930-NE-19th-Dr-APT-7-North-Miami-FL-33181/43979024_zpid/,11930 NE 19th Dr APT 7,North Miami,FL,33181,275000
zpid_43979520,for sale,25.897224,-80.17466,1807,4,2,https://www.zillow.com/homedetails/13205-NE-12th-Ave-North-Miami-FL-33161/43979520_zpid/,13205 NE 12th Ave,North Miami,FL,33161,535000
zpid_43988553,for sale,25.93141,-80.15512,720,1,1,https://www.zillow.com/homedetails/16950-W-Dixie-Hwy-A424-North-Miami-Beach-FL-33160/43988553_zpid/,16950 W Dixie Hwy #A424,North Miami Beach,FL,33160,150000
zpid_43995424,for sale,25.910498,-80.24832,2065,4,3,https://www.zillow.com/homedetails/1150-Kasim-St-Opa-Locka-FL-33054/43995424_zpid/,1150 Kasim St,Opa Locka,FL,33054,600000
zpid_43996393,for sale,25.90576,-80.23743,891,3,1,https://www.zillow.com/homedetails/2280-Rutland-St-Opa-Locka-FL-33054/43996393_zpid/,2280 Rutland St,Opa Locka,FL,33054,349000
zpid_43996767,for sale,25.904148,-80.238396,738,2,1,https://www.zillow.com/homedetails/14220-NW-23rd-Ct-Opa-Locka-FL-33054/43996767_zpid/,14220 NW 23rd Ct,Opa Locka,FL,33054,350000
zpid_43997778,for sale,25.718964,-80.3021,1007,2,3,https://www.zillow.com/homedetails/5555-Ludlam-Rd-44-South-Miami-FL-33155/43997778_zpid/,5555 Ludlam Rd #44,South Miami,FL,33155,399000
zpid_43997955,for sale,25.711906,-80.29173,1565,3,4,https://www.zillow.com/homedetails/6335-SW-60th-Ave-South-Miami-FL-33143/43997955_zpid/,6335 SW 60th Ave,South Miami,FL,33143,770000
zpid_43998326,for sale,25.70758,-80.29657,1314,3,2,https://www.zillow.com/homedetails/6350-SW-68th-St-South-Miami-FL-33143/43998326_zpid/,6350 SW 68th St,South Miami,FL,33143,1249000
zpid_44004252,for sale,25.463705,-80.44542,1183,2,2,https://www.zillow.com/homedetails/705-SE-22nd-Ln-Homestead-FL-33033/44004252_zpid/,705 SE 22nd Ln,Homestead,FL,33033,329000
zpid_44006753,for sale,25.872215,-80.20143,1588,3,2,https://www.zillow.com/homedetails/173-NW-106th-St-Miami-Shores-FL-33150/44006753_zpid/,173 NW 106th St,Miami Shores,FL,33150,1100000
zpid_44006985,for sale,25.871368,-80.198265,1834,3,2,https://www.zillow.com/homedetails/22-NW-105th-St-Miami-Shores-FL-33150/44006985_zpid/,22 NW 105th St,Miami Shores,FL,33150,975000
zpid_44007282,for sale,25.872953,-80.193535,3739,6,4,https://www.zillow.com/homedetails/210-NE-107th-St-Miami-Shores-FL-33138/44007282_zpid/,210 NE 107th St,Miami Shores,FL,33138,1875000
zpid_44007366,for sale,25.871943,-80.17382,1418,2,2,https://www.zillow.com/homedetails/1165-NE-105th-St-Miami-Shores-FL-33138/44007366_zpid/,1165 NE 105th St,Miami Shores,FL,33138,875000
zpid_44007390,for sale,25.874115,-80.17654,2344,3,3,https://www.zillow.com/homedetails/1050-NE-107th-St-Miami-Shores-FL-33161/44007390_zpid/,1050 NE 107th St,Miami Shores,FL,33161,1900000
zpid_44007455,for sale,25.870548,-80.175285,1946,3,3,https://www.zillow.com/homedetails/1080-NE-104th-St-Miami-Shores-FL-33138/44007455_zpid/,1080 NE 104th St,Miami Shores,FL,33138,1495000
zpid_44008158,for sale,25.86488,-80.17171,1970,3,2,https://www.zillow.com/homedetails/1298-NE-97th-St-Miami-Shores-FL-33138/44008158_zpid/,1298 NE 97th St,Miami Shores,FL,33138,1550000
zpid_44008623,for sale,25.86072,-80.19669,1604,3,2,https://www.zillow.com/homedetails/33-NE-93rd-St-Miami-Shores-FL-33138/44008623_zpid/,33 NE 93rd St,Miami Shores,FL,33138,1220000
zpid_44009415,for sale,25.866096,-80.17785,2323,4,2,https://www.zillow.com/homedetails/955-NE-98th-St-Miami-Shores-FL-33138/44009415_zpid/,955 NE 98th St,Miami Shores,FL,33138,1750000
zpid_44009569,for sale,25.869684,-80.186104,2462,5,5,https://www.zillow.com/homedetails/570-NE-103rd-St-Miami-Shores-FL-33138/44009569_zpid/,570 NE 103rd St,Miami Shores,FL,33138,2399000
zpid_44011661,for sale,25.894337,-80.12317,993,1,2,https://www.zillow.com/homedetails/10185-Collins-Ave-APT-914-Bal-Harbour-FL-33154/44011661_zpid/,10185 Collins Ave APT 914,Bal Harbour,FL,33154,425000
zpid_44013215,for sale,25.887964,-80.13241,928,2,2,https://www.zillow.com/homedetails/1155-97th-St-APT-303-Bay-Harbor-Islands-FL-33154/44013215_zpid/,1155 97th St APT 303,Bay Harbor Islands,FL,33154,379000
zpid_44019838,for sale,25.43792,-80.49087,1065,3,2,https://www.zillow.com/homedetails/943-SW-9th-Ct-Florida-City-FL-33034/44019838_zpid/,943 SW 9th Ct,Florida City,FL,33034,340000
zpid_44021088,for sale,25.855516,-80.19647,1541,4,3,https://www.zillow.com/homedetails/26-NE-88th-St-El-Portal-FL-33138/44021088_zpid/,26 NE 88th St,El Portal,FL,33138,1550000
zpid_44021281,for sale,25.854603,-80.20391,2293,4,3,https://www.zillow.com/homedetails/360-NW-87th-St-El-Portal-FL-33150/44021281_zpid/,360 NW 87th St,El Portal,FL,33150,1400000
zpid_44021291,for sale,25.85377,-80.20141,2000,4,2,https://www.zillow.com/homedetails/200-NW-86th-St-El-Portal-FL-33150/44021291_zpid/,200 NW 86th St,El Portal,FL,33150,1499000
zpid_44021314,for sale,25.853647,-80.19686,1288,2,2,https://www.zillow.com/homedetails/1-NE-86th-St-El-Portal-FL-33138/44021314_zpid/,1 NE 86th St,El Portal,FL,33138,699000
zpid_44021364,for sale,25.858158,-80.18886,3230,6,3,https://www.zillow.com/homedetails/9001-NE-4th-Ave-El-Portal-FL-33138/44021364_zpid/,9001 NE 4th Ave,El Portal,FL,33138,1850000
zpid_44029255,for sale,25.844738,-80.14668,1034,2,2,https://www.zillow.com/homedetails/1880-S-Treasure-Dr-APT-1B-North-Bay-Village-FL-33141/44029255_zpid/,1880 S Treasure Dr APT 1B,North Bay Village,FL,33141,397000
zpid_44038501,for sale,25.89149,-80.36607,3892,4,4,https://www.zillow.com/homedetails/10298-NW-130th-St-Hialeah-Gardens-FL-33018/44038501_zpid/,10298 NW 130th St,Hialeah Gardens,FL,33018,1100500
zpid_44039976,for sale,25.877262,-80.34716,1170,3,2,https://www.zillow.com/homedetails/11411-NW-92nd-Ave-Hialeah-Gardens-FL-33018/44039976_zpid/,11411 NW 92nd Ave,Hialeah Gardens,FL,33018,499000
zpid_44044335,for sale,25.964647,-80.141174,1380,3,2,https://www.zillow.com/homedetails/20341-NE-30th-Ave-PENTHOUSE-18-6-Aventura-FL-33180/44044335_zpid/,20341 NE 30th Ave PENTHOUSE 18-6,Aventura,FL,33180,399000
zpid_44057132,for sale,25.944637,-80.144775,1232,2,2,https://www.zillow.com/homedetails/2750-NE-183rd-St-APT-2603-Aventura-FL-33160/44057132_zpid/,2750 NE 183rd St APT 2603,Aventura,FL,33160,385000
zpid_44063319,for sale,25.956835,-80.258736,1761,3,2,https://www.zillow.com/homedetails/20120-NW-34th-Ave-Miami-Gardens-FL-33056/44063319_zpid/,20120 NW 34th Ave,Miami Gardens,FL,33056,465000
zpid_44064738,for sale,25.961445,-80.22837,2487,4,3,https://www.zillow.com/homedetails/20300-NW-15th-Ave-Miami-Gardens-FL-33169/44064738_zpid/,20300 NW 15th Ave,Miami Gardens,FL,33169,655000
zpid_44079019,for sale,25.943989,-80.34878,1756,3,2,https://www.zillow.com/homedetails/8994-NW-187th-St-Hialeah-FL-33018/44079019_zpid/,8994 NW 187th St,Hialeah,FL,33018,799999
zpid_44079765,for sale,25.931122,-80.32878,1826,3,2,https://www.zillow.com/homedetails/7866-NW-174th-St-Hialeah-FL-33015/44079765_zpid/,7866 NW 174th St,Hialeah,FL,33015,655000
zpid_44083626,for sale,25.93649,-80.300964,1837,3,2,https://www.zillow.com/homedetails/17955-NW-60th-Pl-Hialeah-FL-33015/44083626_zpid/,17955 NW 60th Pl,Hialeah,FL,33015,499000
zpid_44087738,for sale,25.909267,-80.348526,2331,4,3,https://www.zillow.com/homedetails/14929-NW-92nd-Ave-Miami-Lakes-FL-33018/44087738_zpid/,14929 NW 92nd Ave,Miami Lakes,FL,33018,699999
zpid_44090595,for sale,25.878181,-80.293205,2650,4,2,https://www.zillow.com/homedetails/11512-NW-58th-Ave-Hialeah-FL-33012/44090595_zpid/,11512 NW 58th Ave,Hialeah,FL,33012,944999
zpid_44094392,for sale,25.947918,-80.240234,1901,3,2,https://www.zillow.com/homedetails/19020-NW-23rd-Ave-Miami-Gardens-FL-33056/44094392_zpid/,19020 NW 23rd Ave,Miami Gardens,FL,33056,499900
zpid_44095953,for sale,25.9477,-80.25201,1440,3,2,https://www.zillow.com/homedetails/3010-NW-191st-St-Miami-Gardens-FL-33056/44095953_zpid/,3010 NW 191st St,Miami Gardens,FL,33056,450000
zpid_44102414,for sale,25.931719,-80.286476,1771,6,3,https://www.zillow.com/homedetails/17350-NW-52nd-Pl-Opa-Locka-FL-33055/44102414_zpid/,17350 NW 52nd Pl,Opa Locka,FL,33055,659000
zpid_44102817,for sale,25.926634,-80.2798,1342,4,2,https://www.zillow.com/homedetails/4857-NW-168th-Ter-Opa-Locka-FL-33055/44102817_zpid/,4857 NW 168th Ter,Opa Locka,FL,33055,550000
zpid_44111890,for sale,25.919363,-80.232445,720,2,1,https://www.zillow.com/homedetails/15901-NW-19th-Ave-Miami-Gardens-FL-33054/44111890_zpid/,15901 NW 19th Ave,Miami Gardens,FL,33054,340000
zpid_44111926,for sale,25.919725,-80.243324,1384,3,1,https://www.zillow.com/homedetails/15930-NW-26th-Ave-Miami-Gardens-FL-33054/44111926_zpid/,15930 NW 26th Ave,Miami Gardens,FL,33054,385000
zpid_44112317,for sale,25.914438,-80.23007,3083,3,2,https://www.zillow.com/homedetails/15321-NW-18th-Ave-Miami-Gardens-FL-33054/44112317_zpid/,15321 NW 18th Ave,Miami Gardens,FL,33054,675000
zpid_44114570,for sale,25.902847,-80.21886,1048,3,2,https://www.zillow.com/homedetails/1150-NW-140th-Ter-Miami-FL-33168/44114570_zpid/,1150 NW 140th Ter,Miami,FL,33168,445000
zpid_44115639,for sale,25.910795,-80.224014,1536,3,2,https://www.zillow.com/homedetails/14701-NW-17th-Dr-Miami-FL-33167/44115639_zpid/,14701 NW 17th Dr,Miami,FL,33167,549900
zpid_44115915,for sale,25.909365,-80.20423,1184,3,2,https://www.zillow.com/homedetails/230-NW-147th-St-Miami-FL-33168/44115915_zpid/,230 NW 147th St,Miami,FL,33168,570000
zpid_44116916,for sale,25.89546,-80.22146,1548,4,3,https://www.zillow.com/homedetails/1300-NW-132nd-Ter-Miami-FL-33167/44116916_zpid/,1300 NW 132nd Ter,Miami,FL,33167,485000
zpid_44117184,for sale,25.889055,-80.23443,1118,3,1,https://www.zillow.com/homedetails/12530-NW-21st-Pl-Miami-FL-33167/44117184_zpid/,12530 NW 21st Pl,Miami,FL,33167,321000
zpid_44117499,for sale,25.892443,-80.23263,1750,3,2,https://www.zillow.com/homedetails/12920-NW-20th-Ave-Miami-FL-33167/44117499_zpid/,12920 NW 20th Ave,Miami,FL,33167,420000
